C	Clicks	Iterative	MAP@10	MAP@15	MAP@20	MAP@5	MAP@50	Model	NDCG	Precision@10	Precision@15	Precision@20	Precision@5	Precision@50	R-Precision	Recall@10	Recall@15	Recall@20	Recall@5	Recall@50	SampleFromAll
0.0	0.16666666666666666	False	0.3796944444444445	0.3579958744958745	0.34074708503713924	0.4022222222222222	0.2819933949188647	Greedy	0.2155679834650525	0.34	0.3	0.2783333333333333	0.3666666666666666	0.21466666666666664	0.17531632585924842	0.05659940838686391	0.07465912143299483	0.0915831518628891	0.030499753285838326	0.17605706659998915	False
0.0	0.7333333333333333	True	0.2726507936507937	0.24194338994339	0.22306170912420914	0.31166666666666665	0.1693798768034826	ThompsonSampling	0.12370051816226273	0.2066666666666667	0.17333333333333334	0.16333333333333336	0.26666666666666666	0.11800000000000005	0.09126156118049814	0.03280704476211569	0.040926327988479484	0.05102849925330465	0.02135809980901173	0.09200230192123887	True
0.0	0.14	True	0.39224867724867735	0.3751374428041096	0.3604282598349937	0.4368888888888888	0.2981291029527252	ThompsonSampling	0.22822277423926096	0.3433333333333333	0.3266666666666666	0.305	0.3733333333333333	0.2273333333333333	0.18415493782631234	0.056137802660310016	0.08034849076571057	0.0985650443994047	0.03108217746471208	0.1864829801543547	False
0.0	1.0066666666666666	False	0.14716269841269844	0.12992032042032045	0.11914987080486306	0.17066666666666666	0.0955079716751704	ThompsonSampling	0.07422501749640342	0.11333333333333336	0.09111111111111114	0.09166666666666663	0.15333333333333335	0.07466666666666667	0.058963712381382025	0.01827109959965656	0.02238492528855965	0.029653691168117214	0.011921295633585264	0.059704453122122775	True
0.0	0.25666666666666665	False	0.3446335978835978	0.32278455495122155	0.3073653411646832	0.3848888888888888	0.25816362368128115	ThompsonSampling	0.2033261973881	0.3	0.2777777777777778	0.245	0.3133333333333333	0.204	0.1653378127907109	0.04911181415118503	0.06856620778278738	0.08101243028367297	0.025101772974067103	0.16984178104467915	False
0.5	0.5933333333333335	True	0.2823915343915344	0.2528646045312712	0.2322685227712317	0.3284444444444444	0.1842837638600248	UCB	0.14077525722288067	0.21	0.18666666666666665	0.1633333333333334	0.2866666666666667	0.1366666666666667	0.10734027566584801	0.033585842564874416	0.04468397167090468	0.05210155167212308	0.0234626988769304	0.10887466720023957	True
0.5	0.16	True	0.3867843915343917	0.3718163009829677	0.3559638625907976	0.3871111111111111	0.2946721509950728	UCB	0.22578958447295674	0.37666666666666665	0.3266666666666666	0.2966666666666667	0.38	0.22599999999999995	0.18163691868798704	0.06325679780922691	0.08109482465628702	0.09884331358453599	0.032222211011216584	0.1870145040655724	False
0.5	0.7899999999999999	False	0.17671825396825394	0.16260138010138012	0.15220352905608325	0.19633333333333333	0.11874203335021245	UCB	0.08710447766017508	0.14999999999999994	0.12666666666666668	0.11500000000000002	0.17333333333333334	0.08800000000000002	0.06638850587484138	0.02404146764957012	0.030012240860952017	0.03564666672930132	0.012960586114886274	0.0685207981857051	True
0.5	0.19666666666666668	False	0.3737539682539683	0.3539561919561919	0.3376586859348082	0.4038888888888889	0.2793885847953453	UCB	0.21518469415736569	0.3466666666666667	0.3	0.28	0.3333333333333333	0.212	0.17015462266509804	0.057409525714597225	0.07491109360000968	0.09290901954865824	0.02834924511894125	0.17469226095273635	False
1.0	0.76	True	0.2518743386243386	0.2306276254609588	0.21577742130876806	0.3018888888888888	0.17542133108970231	UCB	0.13499033527456689	0.1966666666666667	0.17555555555555558	0.17	0.2066666666666667	0.13333333333333333	0.10454121770605077	0.03143987477099189	0.04215726572055914	0.053532224871753915	0.01626134187920749	0.10602269918753224	True
1.0	0.23	True	0.3554563492063492	0.3409894364894365	0.3300146521864788	0.3694444444444444	0.2837147673237277	UCB	0.21945727058602246	0.3333333333333333	0.3022222222222222	0.2933333333333334	0.3666666666666665	0.22466666666666665	0.18366703999195647	0.05552825373842591	0.0759447610667697	0.09815406915923693	0.030263652514094595	0.18594217226708884	False
1.0	1.1266666666666667	False	0.16005423280423278	0.1482640754307421	0.13972246604444746	0.18211111111111108	0.1101242207034676	UCB	0.0820637634562099	0.13	0.12	0.10666666666666667	0.1466666666666667	0.08133333333333334	0.06373024411647676	0.0206299824732108	0.028797496236636286	0.03410954924318167	0.01171371369714313	0.0644709848572175	True
1.0	0.16666666666666666	False	0.3658068783068783	0.3427544800878134	0.32596297622226417	0.3922222222222222	0.2763780594013328	UCB	0.21357897894013025	0.31666666666666665	0.2844444444444445	0.2683333333333333	0.3666666666666668	0.21666666666666667	0.17717871108249872	0.052523979433571406	0.06985635758924619	0.08821168541447945	0.030337053638697712	0.17787315552694316	False
2.0	0.46	True	0.2369695767195767	0.21899921683255014	0.2060606584677792	0.25833333333333336	0.16862127992359668	UCB	0.12989287101543193	0.19	0.18	0.1633333333333333	0.2666666666666667	0.13333333333333336	0.1043380718107579	0.0301899946140557	0.042690020945929455	0.051166944210342964	0.021806352828314543	0.10661981784250392	True
2.0	0.16	True	0.3719113756613757	0.3594736806403473	0.3469785476606298	0.4023333333333333	0.2907641887226921	UCB	0.22653557459796256	0.3466666666666666	0.33111111111111113	0.2966666666666667	0.3533333333333333	0.22333333333333333	0.182648194307691	0.05872295550042352	0.08315325175634918	0.09843150532099544	0.02958375204225528	0.18631221547171206	False
2.0	1.26	False	0.12866402116402115	0.12279791813125145	0.11885767635786987	0.13588888888888884	0.10085424493603733	UCB	0.07325630216142674	0.12333333333333335	0.10888888888888887	0.10666666666666666	0.12666666666666668	0.07733333333333335	0.05793866895082846	0.018432034781924192	0.024742906596726042	0.03286508736397774	0.01041868763738254	0.05939068915284866	True
2.0	0.24	False	0.32178306878306884	0.3100454113787447	0.30082989616735745	0.32955555555555555	0.25936416956807673	UCB	0.20344202406390446	0.2933333333333333	0.2777777777777778	0.2683333333333333	0.3533333333333334	0.21333333333333326	0.17088175267920294	0.04833924800407624	0.06953937202385414	0.0889084848453018	0.028343013938741182	0.1755017622992126	False
0.0	0.6400000000000001	True	0.2691917989417989	0.2400699239032572	0.22249629254331268	0.3251111111111111	0.1745248311249081	Greedy	0.1356671137214673	0.20333333333333334	0.17333333333333334	0.16666666666666669	0.2533333333333333	0.13200000000000006	0.10317199666428092	0.032870638321606915	0.04178988813023838	0.053279144653986456	0.02104238707931505	0.10460718184946607	True
0.0	0.16999999999999998	True	0.37274470899470896	0.3617971719638386	0.349108507054521	0.3814444444444445	0.2965227268541331	Greedy	0.22381512405497225	0.3566666666666667	0.3266666666666666	0.30666666666666664	0.3600000000000001	0.2240000000000001	0.17994284578435016	0.059769769721779276	0.08137307617392177	0.1015355628841878	0.03060745613211862	0.18515147974298413	False
0.0	0.8400000000000001	False	0.2293769841269841	0.20268677618677616	0.1848731116091797	0.2785555555555555	0.1382601214799469	Greedy	0.09981582483569988	0.16666666666666669	0.14222222222222225	0.12666666666666665	0.20666666666666672	0.09466666666666668	0.07325844795493146	0.024244552635724732	0.03214381393514084	0.03751068719594965	0.015640210951417374	0.07325844795493146	True
0.0	0.2	False	0.3768690476190477	0.3589714174714175	0.3426627019637856	0.3867777777777777	0.2819305630166879	Greedy	0.2144983650427676	0.3433333333333334	0.3133333333333333	0.2783333333333333	0.3533333333333333	0.21666666666666667	0.1749274507087276	0.05677510954749724	0.07789248983209207	0.09240913423063583	0.029385046636784443	0.17730840308968	False
0.0	0.82	True	0.21143386243386245	0.1989315622648956	0.1902722226102644	0.2243333333333333	0.1539535742937052	ThompsonSampling	0.1117277271629558	0.19333333333333333	0.1711111111111111	0.155	0.21333333333333326	0.11333333333333336	0.08810539255309989	0.02977016672577602	0.040274063188397616	0.04905560268132955	0.016109837164770054	0.08965661910432646	True
0.0	0.14333333333333334	True	0.3660621693121693	0.35294720711387384	0.34174398806674344	0.4056666666666667	0.29319401946487045	ThompsonSampling	0.22651618017453384	0.3433333333333333	0.31999999999999995	0.30166666666666664	0.3533333333333333	0.2286666666666667	0.1861261605872807	0.057475964150427473	0.08053212453250495	0.10224868773658267	0.029752981881113336	0.18979018175130188	False
0.0	1.106666666666667	False	0.12801984126984128	0.1272018907018907	0.12439187210278542	0.13244444444444445	0.10655130285030566	ThompsonSampling	0.07941228057095727	0.12333333333333335	0.12444444444444445	0.115	0.14	0.08333333333333334	0.06531501023245438	0.019022206678347302	0.02924995391722648	0.03662550211557478	0.01089203442362672	0.06607258599003013	True
0.0	0.31666666666666665	False	0.30173809523809514	0.28566526066526066	0.27660701796769904	0.3292222222222222	0.24270065396663296	ThompsonSampling	0.191030315208058	0.2633333333333333	0.2488888888888889	0.245	0.2933333333333333	0.19866666666666666	0.15982506323681053	0.043231643158170484	0.061356880456913634	0.08131459426967544	0.023491343801763414	0.16131315847490574	False
0.5	0.5333333333333333	True	0.2459973544973545	0.2262705196038529	0.2113983948055156	0.2777777777777778	0.17054492931252724	UCB	0.1299902225498725	0.20666666666666664	0.1711111111111111	0.16333333333333336	0.2333333333333333	0.13	0.10076986324394528	0.03303320102583812	0.04086493266476	0.051934868659929634	0.01950577629084385	0.1023042547783368	True
0.5	0.19	True	0.3758677248677249	0.3658508775175442	0.35425794084656304	0.3676666666666666	0.2987498459017988	UCB	0.2260572237623214	0.3633333333333333	0.3288888888888889	0.3083333333333333	0.38	0.2280000000000001	0.18671972179719293	0.06209082180177461	0.08352172923016808	0.10432291493414944	0.03149291191305774	0.1898414149188861	False
0.5	0.7400000000000001	False	0.2171547619047619	0.1909340474340474	0.17527163550673613	0.26055555555555554	0.14052082867981255	UCB	0.1109085586959552	0.15666666666666665	0.13333333333333333	0.12666666666666668	0.2	0.10800000000000004	0.08602691237522184	0.02496577336812096	0.03189599405861224	0.03974317681319355	0.01599441521923823	0.08682056316887263	True
0.5	0.23	False	0.3551719576719577	0.33129449562782903	0.3158889287097492	0.3923333333333333	0.2674108985389569	UCB	0.20643444050875512	0.2966666666666667	0.28222222222222226	0.26166666666666666	0.3533333333333333	0.20866666666666664	0.1675254201110639	0.04839627371943872	0.06810709188091256	0.08408698854737515	0.029076896256575526	0.1698534624391062	False
1.0	0.49	True	0.27459391534391536	0.2483075504742172	0.2291244035390708	0.3264444444444444	0.18066959423800089	UCB	0.1389620206068152	0.22000000000000008	0.17777777777777776	0.17	0.26	0.13533333333333336	0.10702122093083916	0.03537474215930669	0.04172876977997176	0.053714911773153566	0.0211510250458052	0.10857244748206572	True
1.0	0.15333333333333335	True	0.35990211640211633	0.3438501621834956	0.3326980504875242	0.3869999999999999	0.2865675909265137	UCB	0.2199222153637224	0.3166666666666666	0.30666666666666664	0.2933333333333333	0.35999999999999993	0.22066666666666668	0.1823135542295976	0.0535365758967449	0.0773570071332979	0.09844813292811168	0.03085880539172382	0.1831072050232484	False
1.0	0.9466666666666668	False	0.18620370370370368	0.16769165402498734	0.15568757150142598	0.21511111111111114	0.12157366603476125	UCB	0.08912796054728707	0.14666666666666664	0.12444444444444445	0.11333333333333336	0.1866666666666667	0.09066666666666667	0.06917413060862637	0.02318838997807555	0.02877588720996426	0.03437626544109574	0.014379483181909809	0.06917413060862637	True
1.0	0.18666666666666668	False	0.4050965608465609	0.3813324761658095	0.36078417967911	0.42200000000000004	0.28398558434040744	UCB	0.21264403950988026	0.3533333333333334	0.3266666666666666	0.2833333333333334	0.4266666666666668	0.20866666666666667	0.16824370856186138	0.05750815199958055	0.08095557549325141	0.09325537996028316	0.03474583240407725	0.17051884083699365	False
2.0	0.7933333333333332	True	0.2515992063492064	0.2257776112776113	0.21155918598372164	0.295	0.16621845821231945	UCB	0.12440056285576655	0.19	0.17333333333333334	0.16333333333333336	0.2333333333333333	0.12333333333333335	0.09529185894407004	0.029088000182299605	0.04050276037590588	0.051277134139459384	0.01829186116541294	0.09529185894407004	True
2.0	0.2033333333333333	True	0.360218253968254	0.35446862396862394	0.3441500862541884	0.36022222222222217	0.2929856759070716	UCB	0.22564112422253144	0.36	0.33111111111111113	0.3033333333333333	0.3733333333333333	0.23266666666666666	0.18788419352601726	0.06009993288142064	0.08255014066892226	0.10107985652979468	0.030894990436488592	0.1931818125736364	False
2.0	1.4466666666666668	False	0.14366931216931214	0.12753560020226684	0.11891642753388112	0.18188888888888888	0.0978593483490136	UCB	0.07532795461271329	0.1	0.0977777777777778	0.09	0.14	0.08000000000000003	0.05981972010744008	0.015746742742814075	0.022288243787195933	0.0269814908273272	0.010974055840427929	0.05981972010744008	True
2.0	0.21	False	0.3291640211640211	0.31072184605517944	0.2975086116369011	0.32866666666666666	0.24759583132892424	UCB	0.1928135640293532	0.3033333333333333	0.26222222222222225	0.2466666666666667	0.3266666666666666	0.196	0.15903337628936404	0.05056245292452869	0.06529633566205799	0.08171167480694871	0.027250872213672964	0.16122613723212498	False
