Iterative,R-Precision,NDCG,MAP@5,MAP@10,Precision@5,Precision@10,Recall@5,Recall@10
False,0.1609091674490031,0.2175270582799486,0.5184419947506561,0.4745804149481315,0.47042519685039375,0.4072755905511811,0.03378520180319673,0.057846291096847316
True,0.16714048267041431,0.2304636481645701,0.5613175853018373,0.5206117735283089,0.5218897637795274,0.4535118110236221,0.03752556725236754,0.0646255714548913
