Iterative,R-Precision,NDCG,MAP@5,MAP@10,Precision@5,Precision@10,Recall@5,Recall@10
False,0.16117407746715534,0.2211696947514044,0.5414435695538058,0.4981990376202975,0.49889763779527563,0.4303937007874016,0.03588259226967679,0.06128431568225212
True,0.16906037496484608,0.2330265098692216,0.5698866141732284,0.5261233220847394,0.5266771653543307,0.45587401574803155,0.03789802608922142,0.06494765529024167
